DistinctRawFeatures,Alpha,TrainError,TestError,TrainTime,TrainEvalTime,TestEvalTime
1,0.16930931687085096,-0.6295822885776045,-0.6509786128323164,0.03560304641723633,0.0011823177337646484,0.0011630058288574219
2,0.0900340078550251,-0.6501488045040242,-0.6873463233725217,0.03560304641723633,0.0012123584747314453,0.0012221336364746094
3,0.05932331369734063,-0.649743711443517,-0.6902194932851915,0.03560304641723633,0.0012083053588867188,0.0011858940124511719
4,0.04551036167046948,-0.6620500414724217,-0.6863527452305292,0.03560304641723633,0.0012826919555664062,0.0012121200561523438
5,0.0306152714659374,-0.6648075655998825,-0.6613829456447295,0.03560304641723633,0.0012547969818115234,0.00125885009765625
6,0.02370429283149926,-0.6660496487862108,-0.6600717676507983,0.03560304641723633,0.001268625259399414,0.0012638568878173828
