Generation,TrainTime,TrainObj1Mean,TrainObj1Median,TrainObj1Std,TrainObj1Q1,TrainObj1Q3,TrainObj1Min,TrainObj1Max,Obj2Mean,Obj2Median,Obj2Std,Obj2Q1,Obj2Q3,Obj2Min,Obj2Max,TrainParetoObj1,ParetoObj2,TestParetoObj1
19,1.4592888355255127,-0.5855932329148029,-0.6410964944150551,0.07128145297017698,-0.6519233565610258,-0.5147855920429122,-0.660302171827486,-0.42089216469474916,2.17,2.0,1.1666619047521865,1.0,2.0,1.0,6.0,-0.6426064844492175 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6224476478101034 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236
20,1.455472707748413,-0.5843267472639255,-0.6410964944150551,0.07826015907084573,-0.6519652535091021,-0.5064499914811882,-0.660302171827486,-0.3584205477062397,2.3,2.0,1.2529964086141667,1.0,3.0,1.0,6.0,-0.6426064844492175 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6224476478101034 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236
21,1.4221251010894775,9999999999.406166,-0.6421733033101517,99498743710.72168,-0.660302171827486,-0.5184329387029812,-0.660302171827486,1000000000000.0,2.28,2.0,1.0590561835898982,2.0,3.0,1.0,5.0,-0.6426064844492175 -0.6426064844492175 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486,1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6224476478101034 -0.6224476478101034 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236
22,1.444697380065918,9999999999.42839,-0.5776247826883605,99498743710.71945,-0.660302171827486,-0.4984809186355834,-0.660302171827486,1000000000000.0,2.52,2.0,1.0998181667894016,2.0,3.0,1.0,6.0,-0.6426064844492175 -0.6426064844492175 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486,1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6224476478101034 -0.6224476478101034 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236
23,1.4536936283111572,-0.5860213787897078,-0.641191127807598,0.08194453962451408,-0.660302171827486,-0.5056503590236188,-0.660302171827486,-0.3396978281725138,2.37,2.0,0.9762684057163787,2.0,3.0,1.0,6.0,-0.6426064844492175 -0.6426064844492175 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486 -0.660302171827486,1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6224476478101034 -0.6224476478101034 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236 -0.6111595216379236
24,1.4234745502471924,9999999999.425724,-0.6175178082734102,99498743710.71971,-0.660302171827486,-0.4971999731983716,-0.6603763286031141,1000000000000.0,2.85,2.0,1.4378803844548405,2.0,4.0,1.0,7.0,-0.6426064844492175 -0.6426064844492175 -0.6603763286031141,1.0 1.0 2.0,-0.6224476478101034 -0.6224476478101034 -0.6111005954810421
25,1.4469237327575684,9999999999.415041,-0.6425698991695513,99498743710.72078,-0.660302171827486,-0.4996290511317226,-0.6603763286031141,1000000000000.0,2.65,2.0,1.3143439428094916,2.0,3.25,1.0,7.0,-0.6426064844492175 -0.6426064844492175 -0.6603763286031141,1.0 1.0 2.0,-0.6224476478101034 -0.6224476478101034 -0.6111005954810421
26,1.4210171699523926,-0.582265455880923,-0.637142583097138,0.08117047354826391,-0.660302171827486,-0.5003778440272665,-0.6603763286031141,-0.3576653877630106,2.62,2.0,1.3021520648526423,2.0,3.0,1.0,7.0,-0.6426064844492175 -0.6426064844492175 -0.6603763286031141,1.0 1.0 2.0,-0.6224476478101034 -0.6224476478101034 -0.6111005954810421
27,1.4408340454101562,-0.5930779300413966,-0.6554566723752586,0.07545419235739863,-0.660302171827486,-0.5077908236313,-0.6603763286031141,-0.46908384286891525,2.52,2.0,1.1617228585166084,2.0,3.0,1.0,7.0,-0.6426064844492175 -0.6426064844492175 -0.6603763286031141,1.0 1.0 2.0,-0.6224476478101034 -0.6224476478101034 -0.6111005954810421
28,1.4469261169433594,-0.5835221241884953,-0.6341063934173204,0.08055860509579729,-0.660302171827486,-0.5033670903816423,-0.660302171827486,-0.3396978281725138,2.65,2.0,1.243985530462473,2.0,3.25,1.0,6.0,-0.6426064844492175 -0.6426064844492175 -0.6426064844492175 -0.6603763286031141,1.0 1.0 1.0 2.0,-0.6224476478101034 -0.6224476478101034 -0.6224476478101034 -0.6111005954810421
29,1.4375264644622803,19999999999.430534,-0.6155816447688065,140000000000.08136,-0.660302171827486,-0.49768710667853927,-0.660302171827486,1000000000000.0,2.54,2.0,1.3222707740852475,2.0,3.0,1.0,6.0,-0.6459623771296694 -0.6603763286031141,1.0 2.0,-0.5881177482129613 -0.6111005954810421
30,1.4422121047973633,-0.6022740400008796,-0.659698907968113,0.07400249102318528,-0.660302171827486,-0.5192097342427252,-0.660302171827486,-0.4679098954333299,2.49,2.0,1.34532523948672,2.0,3.0,1.0,7.0,-0.6459623771296694 -0.6603763286031141,1.0 2.0,-0.5881177482129613 -0.6111005954810421
31,1.4731268882751465,-0.5968333973482902,-0.6597573839881364,0.08019388614524021,-0.660302171827486,-0.5065135535645642,-0.660302171827486,-0.3972323345323366,2.47,2.0,1.1700854669638454,2.0,2.0,1.0,7.0,-0.6459623771296694 -0.6603763286031141,1.0 2.0,-0.5881177482129613 -0.6111005954810421
32,1.418513298034668,-0.5927371714557718,-0.6426064844492175,0.07464257920912809,-0.660302171827486,-0.5131736616580638,-0.660302171827486,-0.47212153243091676,2.4,2.0,1.1135528725660044,2.0,3.0,1.0,7.0,-0.6459623771296694 -0.6603763286031141,1.0 2.0,-0.5881177482129613 -0.6111005954810421
33,1.4586880207061768,-0.6013816119918104,-0.6484259755455132,0.07125743369706486,-0.660302171827486,-0.5229446676197894,-0.6603763286031141,-0.47807619982803834,2.45,2.0,1.1434596626029272,2.0,3.0,1.0,7.0,-0.6459623771296694 -0.6603763286031141 -0.6603763286031141,1.0 2.0 2.0,-0.5881177482129613 -0.6111005954810421 -0.6111005954810421
34,1.432115077972412,9999999999.408499,-0.660302171827486,99498743710.72144,-0.660302171827486,-0.5073019306067812,-0.6603763286031141,1000000000000.0,2.49,2.0,1.117989266495882,2.0,3.0,1.0,6.0,-0.6459623771296694 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141,1.0 2.0 2.0 2.0,-0.5881177482129613 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421
35,1.4427802562713623,-0.5895525985729612,-0.6425251196030772,0.08036030468085456,-0.660302171827486,-0.5023855550124716,-0.6603763286031141,-0.3396978281725138,2.52,2.0,1.1356055653262713,2.0,3.0,1.0,7.0,-0.6459623771296694 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141,1.0 2.0 2.0 2.0,-0.5881177482129613 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421
36,1.4574310779571533,19999999999.433228,-0.5969451640501029,140000000000.08096,-0.660302171827486,-0.5035987237798183,-0.6603763286031141,1000000000000.0,2.54,2.0,1.2443472184241824,2.0,3.0,1.0,6.0,-0.6459623771296694 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141,1.0 2.0 2.0 2.0 2.0,-0.5881177482129613 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421
37,1.4248735904693604,9999999999.41569,-0.6432136849170005,99498743710.72072,-0.660302171827486,-0.5034524871356436,-0.6603763286031141,1000000000000.0,2.6,2.0,1.0677078252031311,2.0,3.0,1.0,6.0,-0.6459623771296694 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141,1.0 2.0 2.0 2.0 2.0,-0.5881177482129613 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421
38,1.427116870880127,19999999999.423145,-0.6307120326564292,140000000000.0824,-0.660302171827486,-0.4967805879103195,-0.6603763286031141,1000000000000.0,2.5,2.0,1.0816653826391966,2.0,3.0,1.0,6.0,-0.6459623771296694 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141,1.0 2.0 2.0 2.0 2.0,-0.5881177482129613 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421
39,1.5247628688812256,9999999999.416618,-0.6410964944150551,99498743710.72063,-0.660302171827486,-0.5039463804144917,-0.6603763286031141,1000000000000.0,2.61,2.0,1.2320308437697491,2.0,4.0,1.0,7.0,-0.6459623771296694 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.5881177482129613 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421
40,1.5141093730926514,-0.5867404759902812,-0.6410964944150551,0.0768472277612193,-0.660302171827486,-0.5060925856572271,-0.6603763286031141,-0.45898064126324817,2.53,2.0,1.1528659939472583,2.0,3.0,1.0,6.0,-0.6459623771296694 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141 -0.6603763286031141,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.5881177482129613 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421 -0.6111005954810421
