Generation,TrainTime,TrainObj1Mean,TrainObj1Median,TrainObj1Std,TrainObj1Q1,TrainObj1Q3,TrainObj1Min,TrainObj1Max,Obj2Mean,Obj2Median,Obj2Std,Obj2Q1,Obj2Q3,Obj2Min,Obj2Max,TrainParetoObj1,ParetoObj2,TestParetoObj1
12,1.1207818984985352,9999999999.369371,-0.6522490835357474,99498743710.72537,-0.7299371401473301,-0.5446607383759889,-0.7459802353379115,1000000000000.0,1.92,1.0,1.5341447128612087,1.0,2.0,1.0,10.0,-0.7305604145036597 -0.7459802353379115,1.0 2.0,-0.7134006728874843 -0.7281716916237135
13,1.2063891887664795,-0.6592259585700131,-0.7299371401473301,0.09228782997475789,-0.7299477317729394,-0.5581084394015342,-0.7360254035210485,-0.46873266533494506,1.77,1.0,1.1904200939164291,1.0,2.0,1.0,7.0,-0.7305604145036597 -0.7459802353379115,1.0 2.0,-0.7134006728874843 -0.7281716916237135
14,1.1568233966827393,-0.6603613222908108,-0.7299371401473301,0.08896453342105916,-0.7299583233985486,-0.560839724590399,-0.7459802353379115,-0.46467989666152903,2.11,1.0,1.5026310259009028,1.0,3.0,1.0,8.0,-0.7305604145036597 -0.7459802353379115,1.0 2.0,-0.7134006728874843 -0.7281716916237135
15,1.1724927425384521,9999999999.347332,-0.7299477317729394,99498743710.7276,-0.7302945507363615,-0.5586461967326909,-0.7397838048718927,1000000000000.0,2.49,2.0,1.532938354924946,1.0,3.0,1.0,6.0,-0.7305734934062783 -0.7459802353379115,1.0 2.0,-0.7132925952331131 -0.7281716916237135
16,1.2102439403533936,-0.6595485818411098,-0.7299383202665339,0.08662851150511523,-0.7305003337494935,-0.5635434310423499,-0.7459802353379115,-0.49326171267144897,2.43,2.0,1.3509626197641442,1.0,3.0,1.0,6.0,-0.7305734934062783 -0.7305734934062783 -0.7459802353379115 -0.7459802353379115,1.0 1.0 2.0 2.0,-0.7132925952331131 -0.7132925952331131 -0.7281716916237135 -0.7281716916237135
17,1.2315285205841064,-0.654824272738671,-0.7298814610807003,0.0887590753593367,-0.7316034925778183,-0.5595259208240378,-0.7459802353379115,-0.49147688131133,2.65,2.0,1.4857657958103625,1.75,3.25,1.0,7.0,-0.7305840850318874 -0.7305840850318874 -0.7459802353379115 -0.7459802353379115,1.0 1.0 2.0 2.0,-0.7132925952331131 -0.7132925952331131 -0.7281716916237135 -0.7281716916237135
18,1.2109332084655762,-0.6518401938540871,-0.7295400979145739,0.09446929512969951,-0.7305761413126806,-0.5583533903960339,-0.7459802353379115,-0.38895532919384523,2.77,2.0,1.7312134472675518,1.0,3.0,1.0,9.0,-0.7306981056365796 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115,1.0 2.0 2.0 2.0,-0.7133410038663195 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135
19,1.2225494384765625,-0.6668282211690547,-0.730403948452462,0.09349641287275601,-0.7347902372326394,-0.5642043817038063,-0.7459802353379115,-0.41045092842217257,2.37,2.0,1.2381841543163117,1.0,3.0,1.0,8.0,-0.7309390045167091 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115,1.0 2.0 2.0 2.0,-0.7132201309594496 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135
20,1.27213454246521,-0.6587173188106125,-0.7300214992617046,0.0947078679600949,-0.7328964017289652,-0.5475309081329932,-0.7459802353379115,-0.48708392055488914,2.4,2.0,1.4,1.0,3.0,1.0,7.0,-0.7312143867825487 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115,1.0 2.0 2.0 2.0 2.0 2.0,-0.7132813348451545 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135
21,1.2918448448181152,9999999999.357895,-0.7209476620222844,99498743710.72653,-0.7307033827918191,-0.5534407217301252,-0.7459802353379115,1000000000000.0,2.41,2.0,1.4148851543499918,1.0,3.0,1.0,7.0,-0.7312143867825487 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.7132813348451545 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135
22,1.1988186836242676,-0.6527256398371136,-0.7299371401473301,0.09297998713061759,-0.7317730828178319,-0.558308555095886,-0.7459802353379115,-0.4837119415645017,2.45,2.0,1.3369741957120937,1.0,3.0,1.0,6.0,-0.7315011803415111 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115 -0.7459802353379115,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.7127654737629954 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135 -0.7281716916237135
23,1.1845853328704834,-0.651656194513246,-0.7299424359601348,0.09952401335736148,-0.7408332682988449,-0.5483642901151013,-0.7481938735036963,-0.4198145003980337,2.54,2.0,1.395850994913139,2.0,3.0,1.0,7.0,-0.7315082021622841 -0.7481938735036963,1.0 2.0,-0.7126461357206656 -0.727722557986732
24,1.1697070598602295,-0.6687310244622235,-0.7307734334059046,0.0937433384738125,-0.743749096335296,-0.5626300036198159,-0.7501059950663856,-0.4198145003980337,2.34,2.0,1.3283071933856265,1.0,3.0,1.0,6.0,-0.7315082021622841 -0.7501059950663856,1.0 2.0,-0.7126461357206656 -0.7266448267280528
25,1.212876796722412,-0.6467771967813518,-0.7131872072534874,0.09851654842863686,-0.7421519697607226,-0.5457139664383895,-0.7494161189453614,-0.48265537709200684,2.5,2.0,1.3453624047073711,2.0,3.0,1.0,7.0,-0.7315342986051645 -0.7501059950663856,1.0 2.0,-0.7128949902568762 -0.7266448267280528
26,1.1615426540374756,-0.681044113932285,-0.7426805956910759,0.0916848190552787,-0.7459802353379115,-0.5753280198431839,-0.7481938735036963,-0.4819684289986488,2.35,2.0,1.1258330249197703,2.0,2.0,1.0,6.0,-0.7315342986051645 -0.7501059950663856,1.0 2.0,-0.7128949902568762 -0.7266448267280528
27,1.164046287536621,-0.6691736640030654,-0.73135778356203,0.09503751316058408,-0.7459802353379115,-0.5589621481659226,-0.7501059950663856,-0.4734726083972992,2.51,2.0,1.337871443749361,2.0,3.0,1.0,7.0,-0.7315342986051645 -0.7501059950663856 -0.7501059950663856 -0.7501059950663856 -0.7501059950663856 -0.7501059950663856,1.0 2.0 2.0 2.0 2.0 2.0,-0.7128949902568762 -0.7266448267280528 -0.7266448267280528 -0.7266448267280528 -0.7266448267280528 -0.7266448267280528
28,1.174867868423462,-0.6554245332193991,-0.7307719323087248,0.1048164199408547,-0.7481938735036963,-0.5446542119485251,-0.7515769048906273,-0.38469205834672593,2.62,2.0,1.4545102268461367,2.0,3.0,1.0,8.0,-0.7315342986051645 -0.7515769048906273,1.0 2.0,-0.7128949902568762 -0.7273400495817498
29,1.2047960758209229,-0.6563495543659088,-0.7301864139619001,0.0999568603540666,-0.7481938735036963,-0.5574875284038896,-0.7515769048906273,-0.452857928205879,2.71,2.0,1.4852272553383876,2.0,3.0,1.0,7.0,-0.7315342986051645 -0.7515769048906273 -0.7515769048906273,1.0 2.0 2.0,-0.7128949902568762 -0.7273400495817498 -0.7273400495817498
30,1.1655619144439697,9999999999.325722,-0.7312624272497112,99498743710.72977,-0.7484994348641125,-0.575375199185096,-0.7528562700095403,1000000000000.0,2.21,2.0,1.1251222155837115,2.0,2.0,1.0,7.0,-0.7315342986051645 -0.7528562700095403 -0.7528562700095403,1.0 2.0 2.0,-0.7128949902568762 -0.7282621368442853 -0.7282621368442853
31,1.165248155593872,-0.6504381762332785,-0.7214989815958711,0.10171942822411312,-0.7501059950663856,-0.5500536773842294,-0.7531689907008728,-0.45377738122897304,2.64,2.0,1.3821722034536796,2.0,3.0,1.0,8.0,-0.7315342986051645 -0.7528562700095403 -0.7528562700095403 -0.7531689907008728,1.0 2.0 2.0 3.0,-0.7128949902568762 -0.7282621368442853 -0.7282621368442853 -0.7272699138936508
32,1.1719937324523926,-0.6515322862649552,-0.7258040129359058,0.10053207777066618,-0.7501059950663856,-0.5486162651937826,-0.7529676316230232,-0.48740993335008875,2.51,2.0,1.4798310714402507,2.0,3.0,1.0,9.0,-0.7315342986051645 -0.7528562700095403 -0.7528562700095403 -0.7531689907008728,1.0 2.0 2.0 3.0,-0.7128949902568762 -0.7282621368442853 -0.7282621368442853 -0.7272699138936508
33,1.1616384983062744,-0.669381568405559,-0.731175462045689,0.09606241156057853,-0.7515118836730603,-0.5555906554928154,-0.7554073801141542,-0.48938218340584777,2.42,2.0,1.372443077143821,2.0,3.0,1.0,8.0,-0.7315342986051645 -0.7554073801141542,1.0 2.0,-0.7128949902568762 -0.726451043904952
34,1.2349638938903809,-0.6623724132903347,-0.730592114750227,0.10045120824426888,-0.7501059950663856,-0.5527513164125303,-0.7554430723063683,-0.4459942345497203,2.38,2.0,1.4476187343358058,1.0,3.0,1.0,9.0,-0.7315342986051645 -0.7554430723063683,1.0 2.0,-0.7128949902568762 -0.7274140121525886
35,1.196944236755371,9999999999.359243,-0.705527594604598,99498743710.7264,-0.7315011803415111,-0.5441461350755911,-0.7563897699035876,1000000000000.0,2.37,2.0,1.480911881240744,1.0,3.0,1.0,8.0,-0.7315342986051645 -0.7563897699035876,1.0 2.0,-0.7128949902568762 -0.7285402676005139
36,1.2002172470092773,-0.6617191129186744,-0.7301896175659724,0.09527610636972343,-0.7312871214113162,-0.550154559859407,-0.7574581960731791,-0.4947247289354721,2.15,2.0,1.4857657958103625,1.0,3.0,1.0,8.0,-0.7315342986051645 -0.7574581960731791,1.0 2.0,-0.7128949902568762 -0.7281670901436486
37,1.2010445594787598,-0.6542222976931261,-0.7247541351164586,0.0963721836782704,-0.7311287754619801,-0.5489371766334129,-0.7574581960731791,-0.4043369619229711,2.05,2.0,1.3883443376914821,1.0,3.0,1.0,7.0,-0.7315342986051645 -0.7315342986051645 -0.7574581960731791,1.0 1.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7281670901436486
38,1.2441856861114502,-0.6642058273666975,-0.7305063832485459,0.09665418603751176,-0.7312871214113162,-0.5573530686004106,-0.7580027233090487,-0.4433958033759969,1.89,1.0,1.2640806936267954,1.0,2.0,1.0,6.0,-0.7315342986051645 -0.7315342986051645 -0.7580027233090487,1.0 1.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.728696819442968
39,1.2069590091705322,-0.6607679900489012,-0.7298977755931149,0.09775914972720222,-0.7315029357967043,-0.5492943538773837,-0.7580027233090487,-0.4835560845325426,2.01,2.0,1.284484332329515,1.0,2.0,1.0,6.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7580027233090487,1.0 1.0 1.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.728696819442968
40,1.1661052703857422,-0.6524888495215379,-0.7256478479972441,0.09679618922848691,-0.7312871214113162,-0.5460601643391041,-0.7583220450935835,-0.481676056448603,2.22,2.0,1.5848028268526024,1.0,3.0,1.0,7.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7583220450935835,1.0 1.0 1.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7327104186730696
41,1.2029328346252441,-0.6313118945873624,-0.585961483095089,0.10645287562760096,-0.7311428223799432,-0.5439305624012218,-0.7583220450935835,-0.2890171970162602,2.26,2.0,1.411523999087511,1.0,3.0,1.0,7.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7583220450935835,1.0 1.0 1.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7327104186730696
42,1.2260076999664307,-0.6435111561264745,-0.7280838278628606,0.09798373109791433,-0.7315082021622841,-0.5469795362453809,-0.758634881193732,-0.4817483339781123,2.09,2.0,1.3198105924715107,1.0,3.0,1.0,7.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.758634881193732,1.0 1.0 1.0 1.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7293035502333709
43,1.192204475402832,-0.6569686024093243,-0.7299371401473301,0.09688078917873448,-0.7312871214113162,-0.5481668279171181,-0.758634881193732,-0.3749746691925093,2.14,1.0,1.5812653161313568,1.0,3.0,1.0,7.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.758634881193732 -0.758634881193732 -0.758634881193732,1.0 1.0 1.0 1.0 2.0 2.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7293035502333709 -0.7293035502333709 -0.7293035502333709
44,1.1925745010375977,-0.6553900230054343,-0.7275682659723794,0.0966084840387398,-0.7314644431662265,-0.5506504335360901,-0.7590949660766729,-0.48109012504117094,2.09,2.0,1.3273658124270038,1.0,3.0,1.0,6.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7590949660766729,1.0 1.0 1.0 1.0 1.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7308718868514944
45,1.1923348903656006,-0.6580231494551828,-0.7300850536507213,0.09614690304661393,-0.7314644431662265,-0.5534887192448403,-0.7590949660766729,-0.49433558348328294,2.12,2.0,1.4715977711317723,1.0,2.0,1.0,7.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729,1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944
46,1.2236242294311523,-0.6608037596177229,-0.7307121022570182,0.10002116364572208,-0.75314614322919,-0.5498425567606562,-0.7590949660766729,-0.4799576647369208,2.16,2.0,1.293986089569745,1.0,2.25,1.0,6.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729,1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944
47,1.1988673210144043,-0.6627852372628689,-0.730393017022093,0.10227895116358521,-0.7580825537551824,-0.549620480688229,-0.7593242109395679,-0.47498852661093216,2.4,2.0,1.4560219778561037,1.0,3.0,1.0,7.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7593242109395679,1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 5.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7281478422149239
48,1.2192161083221436,-0.6549142303292178,-0.7300681831266043,0.10206072583175646,-0.7580027233090487,-0.5471167970692423,-0.7590949660766729,-0.4763061955197835,2.37,2.0,1.2857293649909378,1.75,3.0,1.0,8.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7593242109395679,1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 5.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7281478422149239
49,1.263333797454834,-0.6632609120538208,-0.7307608414347118,0.10259425782470827,-0.758634881193732,-0.5458601623593242,-0.7591123784273837,-0.47447330475447486,2.72,2.0,1.5432433379088342,2.0,3.0,1.0,9.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7593242109395679,1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 5.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7281478422149239
50,1.2433257102966309,-0.6683685071455914,-0.7311307353048446,0.10281579929135465,-0.758634881193732,-0.5494319848397279,-0.7590949660766729,-0.44805761295847224,2.56,2.0,1.4305243793798135,2.0,3.0,1.0,9.0,-0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7315342986051645 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7590949660766729 -0.7593242109395679,1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 5.0,-0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7128949902568762 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7308718868514944 -0.7281478422149239
