Generation,TrainTime,TrainObj1Mean,TrainObj1Median,TrainObj1Std,TrainObj1Q1,TrainObj1Q3,TrainObj1Min,TrainObj1Max,Obj2Mean,Obj2Median,Obj2Std,Obj2Q1,Obj2Q3,Obj2Min,Obj2Max,TrainParetoObj1,ParetoObj2,TestParetoObj1
11,0.8771705627441406,-0.5641638932065716,-0.5663491002886298,0.03773010698369265,-0.5805663724821533,-0.540739838731349,-0.6743176558647699,-0.47065415307458064,3.13,3.0,2.147812841008266,1.0,4.0,1.0,9.0,-0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.614305135388607 -0.6544596829763336 -0.6544596829763336 -0.6544596829763336 -0.6743176558647699,1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 4.0 4.0 4.0 5.0,-0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.394015391637281 -0.44010406256920803 -0.44010406256920803 -0.44010406256920803 -0.4556552409856801
12,0.7807130813598633,-0.5604987226975975,-0.5663491002886298,0.03939616403397657,-0.5663491002886298,-0.5410246487249936,-0.6743176558647699,-0.4690329539835089,2.45,2.0,1.7051392904979934,1.0,4.0,1.0,8.0,-0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.5663491002886298 -0.614305135388607 -0.6544596829763336 -0.6544596829763336 -0.6544596829763336 -0.6743176558647699,1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 4.0 4.0 4.0 5.0,-0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.5946217216249227 -0.394015391637281 -0.44010406256920803 -0.44010406256920803 -0.44010406256920803 -0.4556552409856801
13,0.9722838401794434,-0.5608028744500049,-0.5663491002886298,0.034311128157833076,-0.5663491002886298,-0.5401852323594998,-0.6743176558647699,-0.48510635910683425,2.14,2.0,1.3417898494175606,1.0,3.0,1.0,6.0,-0.5828484615968292 -0.614305135388607 -0.6544596829763336 -0.6544596829763336 -0.6544596829763336 -0.6743176558647699,1.0 2.0 4.0 4.0 4.0 5.0,-0.3838506611639773 -0.394015391637281 -0.44010406256920803 -0.44010406256920803 -0.44010406256920803 -0.4556552409856801
14,0.7641680240631104,-0.5639568962405787,-0.5663491002886298,0.04103688826614943,-0.5663491002886298,-0.5409755201837875,-0.6733538174143892,-0.445744322396457,2.48,2.0,1.729045979724079,1.0,4.0,1.0,8.0,-0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.614305135388607 -0.6440883262815632 -0.6544596829763336 -0.6544596829763336 -0.6544596829763336 -0.6743176558647699,1.0 1.0 1.0 2.0 3.0 4.0 4.0 4.0 5.0,-0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.394015391637281 -0.4465395832833057 -0.44010406256920803 -0.44010406256920803 -0.44010406256920803 -0.4556552409856801
15,0.7819759845733643,-0.5646762017461756,-0.5663491002886298,0.03649248268062808,-0.5667403088899892,-0.5512006484608052,-0.6743176558647699,-0.47349418862728043,2.11,1.0,1.509271347372632,1.0,3.0,1.0,7.0,-0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.614305135388607 -0.6440883262815632 -0.6671272957260185 -0.6743176558647699,1.0 1.0 1.0 2.0 3.0 4.0 5.0,-0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.394015391637281 -0.4465395832833057 -0.46528831716740615 -0.4556552409856801
16,0.7836105823516846,-0.5683716511028183,-0.5663491002886298,0.04704128488315989,-0.5885696626781786,-0.5410133312619377,-0.6743176558647699,-0.4561799114396882,2.75,2.0,1.840516231930596,1.0,4.0,1.0,8.0,-0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.614305135388607 -0.6440883262815632 -0.6440883262815632 -0.6671272957260185 -0.6743176558647699,1.0 1.0 1.0 2.0 3.0 3.0 4.0 5.0,-0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.394015391637281 -0.4465395832833057 -0.4477615482022918 -0.46528831716740615 -0.4556552409856801
17,0.8540332317352295,-0.5828760876463841,-0.5663491002886298,0.04502293553450375,-0.6139760450403968,-0.5652022729466789,-0.6743176558647699,-0.495161261403258,2.78,3.0,1.830737556287083,1.0,4.0,1.0,7.0,-0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.614305135388607 -0.6440883262815632 -0.6440883262815632 -0.6674233353721535 -0.6743176558647699,1.0 1.0 1.0 1.0 1.0 2.0 3.0 3.0 4.0 5.0,-0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.394015391637281 -0.4465395832833057 -0.4477615482022918 -0.46773224700537835 -0.4556552409856801
18,0.7976830005645752,-0.5725323918857032,-0.5663491002886298,0.051390866806529684,-0.5828484615968292,-0.5369408821743296,-0.6744674880998148,-0.4238082829096559,2.8,3.0,1.5684387141358123,1.0,4.0,1.0,7.0,-0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.614305135388607 -0.6440883262815632 -0.6440883262815632 -0.6674233353721535 -0.6744674880998148,1.0 1.0 1.0 1.0 1.0 2.0 3.0 3.0 4.0 5.0,-0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.394015391637281 -0.4465395832833057 -0.4477615482022918 -0.46773224700537835 -0.46415528902091496
19,0.7723500728607178,-0.5833541507449328,-0.5714336267941365,0.04430999725290895,-0.6139760450403968,-0.5647491183603703,-0.6810960712877087,-0.4932320482999066,2.36,2.0,1.4595889832415152,1.0,3.0,1.0,6.0,-0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.614305135388607 -0.614305135388607 -0.6530635738380869 -0.6810960712877087,1.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 4.0,-0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.394015391637281 -0.394015391637281 -0.4477615482022918 -0.4692394982646905
20,0.76320481300354,-0.5674807745730126,-0.5663491002886298,0.048214934900189875,-0.5828484615968292,-0.5363050470358219,-0.6744674880998148,-0.4270291884373905,2.53,2.0,1.5326773959317075,1.0,4.0,1.0,6.0,-0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.5828484615968292 -0.614305135388607 -0.614305135388607 -0.6565451461829289 -0.6810960712877087,1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0 4.0,-0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.3838506611639773 -0.394015391637281 -0.394015391637281 -0.7134859087580481 -0.4692394982646905
21,0.8192894458770752,-0.5756635114684762,-0.5701276567732725,0.04307430797583819,-0.5856837401427609,-0.5507097763586133,-0.6810960712877087,-0.4739478396967109,2.5,2.0,1.5066519173319364,1.0,4.0,1.0,6.0,-0.5992262400154952 -0.614305135388607 -0.614305135388607 -0.6565451461829289 -0.6810960712877087,1.0 2.0 2.0 3.0 4.0,-0.43474512902262485 -0.394015391637281 -0.394015391637281 -0.7134859087580481 -0.4692394982646905
22,0.7867865562438965,-0.5665646782175542,-0.5663491002886298,0.048809696632065996,-0.6020633720525378,-0.5306517868901719,-0.6830853310524343,-0.4739478396967109,3.08,3.0,1.5979987484350542,2.0,5.0,1.0,7.0,-0.5992262400154952 -0.5992262400154952 -0.614305135388607 -0.614305135388607 -0.6565451461829289 -0.6810960712877087 -0.6830853310524343,1.0 1.0 2.0 2.0 3.0 4.0 5.0,-0.43474512902262485 -0.43474512902262485 -0.394015391637281 -0.394015391637281 -0.7134859087580481 -0.4692394982646905 -0.45752859814300034
23,0.7793102264404297,-0.5744931356980685,-0.5663920786685848,0.0527640327372016,-0.6133502637801315,-0.5364460942843154,-0.6851857367732952,-0.4529636416316559,3.02,3.0,1.4763468427168462,2.0,4.0,1.0,6.0,-0.5992262400154952 -0.5992262400154952 -0.614305135388607 -0.614305135388607 -0.6565451461829289 -0.6565451461829289 -0.6565451461829289 -0.6810960712877087 -0.6851857367732952,1.0 1.0 2.0 2.0 3.0 3.0 3.0 4.0 5.0,-0.43474512902262485 -0.43474512902262485 -0.394015391637281 -0.394015391637281 -0.7134859087580481 -0.7134859087580481 -0.7134859087580481 -0.4692394982646905 -0.4727090434538178
24,0.7927243709564209,-0.5850429668140881,-0.5814310547803987,0.05123561837777431,-0.6139760450403968,-0.5487741473547868,-0.6931423646047601,-0.47286362636854345,3.11,3.0,1.5355455056754261,2.0,4.0,1.0,7.0,-0.5992262400154952 -0.5992262400154952 -0.6610291915483508 -0.6810960712877087 -0.6860870645175371 -0.6931423646047601,1.0 1.0 2.0 4.0 5.0 6.0,-0.43474512902262485 -0.43474512902262485 -0.6258915814703391 -0.4692394982646905 -0.4727090434538178 -0.5057020962664432
25,0.8088059425354004,-0.5848463727949951,-0.580479659588909,0.04970907668449261,-0.6139760450403968,-0.5529122454049759,-0.6931423646047601,-0.4827625887114111,3.18,3.0,1.6023732399163437,2.0,4.0,1.0,7.0,-0.5992262400154952 -0.5992262400154952 -0.6662838612658315 -0.6810960712877087 -0.6860870645175371 -0.6931423646047601 -0.6931423646047601,1.0 1.0 2.0 4.0 5.0 6.0 6.0,-0.43474512902262485 -0.43474512902262485 -0.6515848291616282 -0.4692394982646905 -0.4727090434538178 -0.5057020962664432 -0.5057020962664432
26,0.8697154521942139,-0.5922109483655447,-0.5828484615968292,0.05721182584452289,-0.6447715525237685,-0.552640323324912,-0.6948306605883022,-0.4580363409841789,3.58,3.5,1.8065436612492929,2.0,5.0,1.0,7.0,-0.5992262400154952 -0.5992262400154952 -0.5992262400154952 -0.6662838612658315 -0.6948306605883022,1.0 1.0 1.0 2.0 3.0,-0.43474512902262485 -0.43474512902262485 -0.43474512902262485 -0.6515848291616282 -0.7171518035150064
27,0.8201062679290771,-0.5982507270032696,-0.5879982190625493,0.055518620284184625,-0.6557982392036208,-0.5583677451138248,-0.6955066563964837,-0.4739478396967109,3.18,3.0,1.6454786537661312,2.0,4.25,1.0,7.0,-0.6070961838517004 -0.6662838612658315 -0.6955066563964837,1.0 2.0 3.0,-0.6238067422881108 -0.6515848291616282 -0.7171518035150064
28,0.78173828125,-0.5923713149085759,-0.5992262400154952,0.056391258033643775,-0.6139760450403968,-0.5507293230609349,-0.6955066563964837,-0.4623001666271208,2.74,2.0,1.4185908501044266,2.0,3.25,1.0,7.0,-0.6070961838517004 -0.6662838612658315 -0.6955066563964837,1.0 2.0 3.0,-0.6238067422881108 -0.6515848291616282 -0.7171518035150064
29,0.7678811550140381,-0.5855684313397094,-0.5812928805943993,0.05552216683106774,-0.6139760450403968,-0.5459908060687518,-0.6955066563964837,-0.47186441822608355,2.91,3.0,1.5105959089048269,2.0,4.0,1.0,7.0,-0.6083844191562805 -0.6662838612658315 -0.6955066563964837,1.0 2.0 3.0,-0.5112477954042368 -0.6515848291616282 -0.7171518035150064
30,0.9073977470397949,-0.5937431262344317,-0.5992262400154952,0.06392463853739891,-0.6399908492858636,-0.5426721566236904,-0.708307409275594,-0.4739478396967109,2.96,3.0,1.4347125147568762,2.0,4.0,1.0,6.0,-0.6083844191562805 -0.6662838612658315 -0.708307409275594,1.0 2.0 3.0,-0.5112477954042368 -0.6515848291616282 -0.7081581812843334
31,1.0883755683898926,-0.5867964474338597,-0.5968817094325245,0.059874123704845135,-0.6139760450403968,-0.538015710323873,-0.708307409275594,-0.4626205705101389,2.47,2.0,1.2919365309487925,1.0,3.0,1.0,6.0,-0.6084805382423968 -0.6795781523974234 -0.708307409275594,1.0 2.0 3.0,-0.5149673965588633 -0.5930879771506748 -0.7081581812843334
32,0.9785277843475342,-0.5935282475838595,-0.6006623584284511,0.06248167773140718,-0.6349435271789976,-0.538892275012836,-0.7071430456520136,-0.4680269137041555,2.18,2.0,1.0805554127392079,1.0,3.0,1.0,5.0,-0.6903949034756556 -0.696168258552975 -0.708307409275594,1.0 2.0 3.0,-0.7178980410500423 -0.7181044742899569 -0.7081581812843334
33,0.8113136291503906,-0.5947709404359746,-0.5802727578119624,0.07884398060995966,-0.6815583317058059,-0.5246844532546373,-0.7086343147729294,-0.45881426575460066,2.92,3.0,1.2702755606560334,2.0,4.0,1.0,7.0,-0.6903949034756556 -0.696168258552975 -0.7086343147729294,1.0 2.0 3.0,-0.7178980410500423 -0.7181044742899569 -0.7079266013416755
34,0.9047126770019531,-0.6191175155587877,-0.6454978875696902,0.07730097564726868,-0.694285674595108,-0.5468437197723953,-0.7102706874229583,-0.46880517010192974,2.6,3.0,1.4212670403551895,1.75,3.0,1.0,7.0,-0.6903949034756556 -0.696168258552975 -0.696168258552975 -0.7102706874229583,1.0 2.0 2.0 3.0,-0.7178980410500423 -0.7181044742899569 -0.7181044742899569 -0.7091485662606617
35,0.7857639789581299,-0.6086536370798016,-0.607991357203727,0.07608317831825437,-0.680630097119728,-0.5415654994206353,-0.7102706874229583,-0.4602537579146724,2.42,2.0,1.2975361266646874,1.0,3.0,1.0,6.0,-0.6903949034756556 -0.6903949034756556 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.7102706874229583,1.0 1.0 2.0 2.0 2.0 3.0,-0.7178980410500423 -0.7178980410500423 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7091485662606617
36,0.8004417419433594,-0.6102910329339835,-0.6095184372180771,0.08125550430220438,-0.6891895218826956,-0.5357975814990752,-0.7104960193590188,-0.4560443247253146,2.43,2.0,1.2510395677195825,1.0,3.0,1.0,6.0,-0.691972227028079 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.7104960193590188,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.7178980410500423 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7091485662606617
37,0.787625789642334,-0.604722299736612,-0.5885811447518938,0.08526005080313984,-0.6903949034756556,-0.5209919382926955,-0.7102706874229583,-0.4485269442750483,2.65,3.0,1.3219304066402287,2.0,3.0,1.0,7.0,-0.691972227028079 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.696168258552975 -0.7104960193590188,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.7178980410500423 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7181044742899569 -0.7091485662606617
38,0.777108907699585,-0.5942025034946422,-0.583058038551338,0.08999679645527242,-0.6894384062093681,-0.5123880169127888,-0.7102706874229583,-0.3563480876708337,2.45,2.0,1.3369741957120937,1.0,3.0,1.0,7.0,-0.691972227028079 -0.6962059624962531 -0.7104960193590188,1.0 2.0 3.0,-0.7178980410500423 -0.7205484041279292 -0.7091485662606617
39,0.8007533550262451,-0.6091021720592775,-0.6738330061752098,0.09314125430848391,-0.696168258552975,-0.5185297444092114,-0.7111986289252887,-0.45389986406890787,2.52,2.0,1.3302631318652713,2.0,3.0,1.0,7.0,-0.691972227028079 -0.6962059624962531 -0.7111986289252887,1.0 2.0 3.0,-0.7178980410500423 -0.7205484041279292 -0.7076413150013495
