Generation,TrainTime,TrainObj1Mean,TrainObj1Median,TrainObj1Std,TrainObj1Q1,TrainObj1Q3,TrainObj1Min,TrainObj1Max,Obj2Mean,Obj2Median,Obj2Std,Obj2Q1,Obj2Q3,Obj2Min,Obj2Max,TrainParetoObj1,ParetoObj2,TestParetoObj1
1,1.8190512657165527,39999999999.500755,-0.5195789207013335,195959179422.75616,-0.5319935620248458,-0.5086020031044917,-0.5703047046369698,1000000000000.0,7.29,7.0,1.8724048707477772,6.0,9.0,2.0,10.0,-0.5214584581562065 -0.5325644059131559 -0.5423204503581921 -0.5427572146597229 -0.5526385371718846 -0.5588520163943607 -0.5703047046369698,2.0 3.0 4.0 5.0 6.0 7.0 9.0,-0.5052804169100603 -0.5147163110880663 -0.5651206719029316 -0.4760911458098985 -0.4948553684671989 -0.497523814581908 -0.4811974778411747
2,1.6634926795959473,19999999999.480614,-0.5317459967014169,140000000000.0742,-0.5425861801667989,-0.5190241177732839,-0.5703047046369698,1000000000000.0,5.89,6.0,2.043991193718799,4.0,7.25,1.0,9.0,-0.4531484016386732 -0.5399191702978977 -0.5544403169491932 -0.5648045148082547 -0.5703047046369698,1.0 2.0 4.0 5.0 9.0,-0.40312525919583775 -0.5249214863914237 -0.4878264133826236 -0.5053719269929123 -0.4811974778411747
3,1.5837247371673584,9999999999.476866,-0.5319568958869346,99498743710.71457,-0.5424296414335747,-0.5153309907109397,-0.5952566900531172,1000000000000.0,4.58,4.0,2.093704850259463,3.0,6.0,1.0,10.0,-0.5952566900531172,1.0,-0.6259088376590879
4,1.647082805633545,-0.533606834931228,-0.5381251674907492,0.03410777077018356,-0.5543500270404477,-0.5145667738340163,-0.6490501959327563,-0.4065711205979631,4.44,4.5,2.316549157691241,2.0,6.0,1.0,10.0,-0.5957994565465387 -0.6490501959327563,1.0 3.0,-0.6187929278420592 -0.6184127936561129
5,1.6488962173461914,-0.5331498190816267,-0.5341334643094384,0.03207837142683385,-0.5539703725170885,-0.5170633024219725,-0.6491066675354805,-0.4065711205979631,4.44,4.0,2.5507645912549437,2.0,6.0,1.0,9.0,-0.5957994565465387 -0.6491066675354805,1.0 3.0,-0.6187929278420592 -0.6175348944551242
6,1.5420925617218018,9999999999.462042,-0.5366939916753173,99498743710.71606,-0.562849148414992,-0.517422146694971,-0.6490501959327563,1000000000000.0,3.67,3.0,2.4209708796266014,2.0,5.0,1.0,10.0,-0.5957994565465387 -0.6491066675354805,1.0 3.0,-0.6187929278420592 -0.6175348944551242
7,1.6403005123138428,9999999999.46284,-0.527209212304594,99498743710.71597,-0.5647705964714846,-0.5086180370268458,-0.6484130154024113,1000000000000.0,3.2,3.0,2.149418526020468,1.0,4.0,1.0,9.0,-0.6191826023799334 -0.63772637476134 -0.6491066675354805,1.0 2.0 3.0,-0.5946763459929938 -0.6372554720827804 -0.6175348944551242
8,1.570610761642456,-0.5598162788817412,-0.5359235073504484,0.05756614968748519,-0.6146701823092942,-0.5161981615564294,-0.651746541415615,-0.4071803613754902,3.22,3.0,1.9523319389898839,2.0,5.0,1.0,9.0,-0.6191826023799334 -0.63772637476134 -0.63772637476134 -0.63772637476134 -0.651746541415615,1.0 2.0 2.0 2.0 3.0,-0.5946763459929938 -0.6372554720827804 -0.6372554720827804 -0.6372554720827804 -0.6194135543612
9,1.4141547679901123,-0.5735167473997331,-0.5443227131244069,0.06134582166676185,-0.6470730977557141,-0.5225642616974243,-0.6574324022050348,-0.43537948532208065,2.81,3.0,1.4331433982682962,2.0,3.25,1.0,8.0,-0.6191826023799334 -0.6488977607277618 -0.6574324022050348,1.0 2.0 3.0,-0.5946763459929938 -0.6170790004457125 -0.6140255502572952
10,1.4296281337738037,-0.5743300931531737,-0.5870289451312594,0.05674145809306903,-0.6391405527181954,-0.5251086896518526,-0.6560338515743939,-0.46549358390048257,2.9,3.0,1.5394804318340654,2.0,4.0,1.0,8.0,-0.6191826023799334 -0.6489011996172517 -0.6574324022050348,1.0 2.0 3.0,-0.5946763459929938 -0.6170790004457125 -0.6140255502572952
11,1.4806249141693115,-0.5878012084748299,-0.5961376559575675,0.05823322715756638,-0.6476538654621268,-0.5304874185308046,-0.6562013219605316,-0.4655073055539903,2.79,3.0,1.5575300960174092,1.75,4.0,1.0,8.0,-0.6191826023799334 -0.6562013219605316 -0.6574324022050348,1.0 2.0 3.0,-0.5946763459929938 -0.6589403481149206 -0.6140255502572952
