Generation,TrainTime,TrainObj1Mean,TrainObj1Median,TrainObj1Std,TrainObj1Q1,TrainObj1Q3,TrainObj1Min,TrainObj1Max,Obj2Mean,Obj2Median,Obj2Std,Obj2Q1,Obj2Q3,Obj2Min,Obj2Max,TrainParetoObj1,ParetoObj2,TestParetoObj1
1,1.068359375,-0.5418821673933878,-0.5396421143363412,0.03143635968767265,-0.5636736189884137,-0.5194777770252782,-0.6200348872505728,-0.4449815654247799,6.82,7.0,1.6933989488599548,6.0,8.0,1.0,9.0,-0.5263792994891107 -0.5567200439772382 -0.5779292728968339 -0.5846034521109155 -0.6007796080054324 -0.6274335536283169,1.0 2.0 3.0 4.0 5.0 7.0,-0.5661872868700729 -0.501590820182499 -0.5661567150423726 -0.5097612372653816 -0.5722195149102576 -0.3909060682169397
2,0.951080322265625,-0.562622357510738,-0.5648693255745825,0.03027928022288464,-0.5826904355713628,-0.5502465403856073,-0.6200348872505728,-0.4535533445260044,5.88,6.0,2.036074654819906,4.75,7.25,1.0,9.0,-0.5272299808419202 -0.5567200439772382 -0.5567200439772382 -0.5806059529266259 -0.5916180852730021 -0.6033133972898931 -0.6274335536283169,1.0 2.0 2.0 3.0 4.0 5.0 7.0,-0.6018908601473066 -0.501590820182499 -0.501590820182499 -0.5389615188127816 -0.46180134841151205 -0.5126254236525712 -0.3909060682169397
3,0.8957405090332031,-0.5575759415474227,-0.5563765195458283,0.02964458876610208,-0.5806819006302996,-0.5368612712461214,-0.6359557328107701,-0.4829675570942111,4.97,5.0,2.1375453211569573,3.0,7.0,1.0,9.0,-0.5272299808419202 -0.5567200439772382 -0.5567200439772382 -0.5567200439772382 -0.5948003905548976 -0.6037459870290276 -0.6359557328107701,1.0 2.0 2.0 2.0 3.0 5.0 7.0,-0.6018908601473066 -0.501590820182499 -0.501590820182499 -0.501590820182499 -0.42601363583222707 -0.47814109123919674 -0.5150387950871086
4,0.9567379951477051,-0.5573220297650958,-0.556213792688127,0.03634675048367497,-0.5809185422721022,-0.5346058902742761,-0.6359557328107701,-0.4157018910459291,4.58,4.0,2.2767520725805874,3.0,7.0,1.0,9.0,-0.5272299808419202 -0.5567200439772382 -0.5567200439772382 -0.5567200439772382 -0.5567200439772382 -0.6118773826995508 -0.6359557328107701,1.0 2.0 2.0 2.0 2.0 3.0 7.0,-0.6018908601473066 -0.501590820182499 -0.501590820182499 -0.501590820182499 -0.501590820182499 -0.5134720421276555 -0.5150387950871086
5,0.8078775405883789,-0.5522190168520562,-0.5450045315793641,0.03232313170266471,-0.5760542697369331,-0.5272299808419202,-0.6359557328107701,-0.46655300223052626,3.46,3.0,2.2154909162531,2.0,4.25,1.0,9.0,-0.5580038030837519 -0.6033332878320745 -0.6118773826995508 -0.6359557328107701,1.0 2.0 3.0 7.0,-0.5964150392978442 -0.5610922594206984 -0.5134720421276555 -0.5150387950871086
6,0.817568302154541,-0.5552118188636074,-0.5567200439772382,0.031490886954174256,-0.5770115212174337,-0.5263792994891107,-0.6361989943253286,-0.4691650388850305,3.53,3.0,2.1608100332976985,2.0,4.25,1.0,9.0,-0.5580038030837519 -0.6033332878320745 -0.6118773826995508 -0.6361989943253286,1.0 2.0 3.0 7.0,-0.5964150392978442 -0.5610922594206984 -0.5134720421276555 -0.5150387950871086
7,0.8878438472747803,-0.5586320304527874,-0.5536340747003147,0.03702390465483684,-0.5899817808382779,-0.5263792994891107,-0.6361989943253286,-0.4954140554197224,3.95,3.0,2.4510201957552287,2.0,5.25,1.0,9.0,-0.5580038030837519 -0.6033332878320745 -0.6118773826995508 -0.6361989943253286,1.0 2.0 3.0 7.0,-0.5964150392978442 -0.5610922594206984 -0.5134720421276555 -0.5150387950871086
8,0.8328018188476562,-0.5554160308909554,-0.555165590224545,0.03776696511047473,-0.5886240343952576,-0.5263792994891107,-0.6361989943253286,-0.45697007444597154,3.44,3.0,2.1228283020536542,1.0,5.0,1.0,9.0,-0.5607845132091966 -0.6033332878320745 -0.6118773826995508 -0.6361989943253286,1.0 2.0 3.0 7.0,-0.4901594219165457 -0.5610922594206984 -0.5134720421276555 -0.5150387950871086
9,0.8431844711303711,-0.5634041630895009,-0.5586789035454365,0.0342494842726935,-0.5833117381564277,-0.5429044912771123,-0.7045667241189637,-0.48188118980231187,3.65,3.0,2.321098877687032,1.0,5.0,1.0,8.0,-0.7045667241189637,1.0,-0.6899933701211597
10,0.8387653827667236,9999999999.444498,-0.5582381330453355,99498743710.71782,-0.580141286906662,-0.5368670280460132,-0.7045667241189637,1000000000000.0,3.48,3.0,2.104661492972207,2.0,5.0,1.0,9.0,-0.7045667241189637,1.0,-0.6899933701211597
11,0.8897602558135986,-0.5569513575931114,-0.5580038030837519,0.03871508074197566,-0.5757941398794233,-0.5369999005396324,-0.7045667241189637,-0.44231197240692,3.29,3.0,1.9457389341841314,2.0,5.0,1.0,8.0,-0.7045667241189637,1.0,-0.6899933701211597
12,0.805363655090332,-0.5623498202877905,-0.5604584189338395,0.033218044157440826,-0.5792866040530408,-0.5439642651612169,-0.7045667241189637,-0.49480321189391185,3.28,2.0,2.358304475677388,1.0,5.0,1.0,9.0,-0.7045667241189637,1.0,-0.6899933701211597
13,0.7810144424438477,-0.562985047596745,-0.5580038030837519,0.045356950643293995,-0.5650059008184214,-0.535906612934218,-0.7045667241189637,-0.4735613135930437,2.74,2.0,2.0180188304374167,1.0,4.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
14,0.8527631759643555,-0.5609761134633768,-0.5607845132091966,0.04268281233200863,-0.5607845132091966,-0.543159086745008,-0.7045667241189637,-0.454625242369781,2.29,1.0,1.7905027227010855,1.0,3.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
15,0.9381470680236816,-0.5579174346835186,-0.5607845132091966,0.03604642677373682,-0.5607845132091966,-0.5419722324885387,-0.7045667241189637,-0.4840260902568633,2.48,1.0,2.046851240320117,1.0,4.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
16,0.7716691493988037,-0.5671266266689879,-0.5607845132091966,0.045354190068736734,-0.5783640867351135,-0.5400396925855171,-0.7045667241189637,-0.436488377691268,2.5,2.0,1.972308292331602,1.0,3.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
17,0.7789971828460693,-0.5745644641411902,-0.5607845132091966,0.04281428285491435,-0.6000885338876651,-0.5515454850362836,-0.7045667241189637,-0.4931687890024143,2.72,2.0,2.1637005338077633,1.0,4.0,1.0,9.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
18,0.7765517234802246,-0.5620615918588265,-0.5607845132091966,0.03668378899018817,-0.578858205207478,-0.5401638738813479,-0.6444416099477869,-0.48917226151245546,2.99,2.0,2.128356173200341,1.0,4.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
19,0.7625470161437988,-0.573782798095407,-0.5607845132091966,0.04533017838080554,-0.5680941796528053,-0.5544419406560898,-0.7045667241189637,-0.49409963246345767,2.66,2.0,2.2055384830013733,1.0,4.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
20,0.8149030208587646,-0.5691445475673562,-0.5607845132091966,0.04778039150896277,-0.5875184293325957,-0.5436489870612773,-0.7045667241189637,-0.4886010936924299,2.81,2.0,1.9271481520630427,1.0,4.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
21,0.7755131721496582,-0.5624293531107432,-0.5607845132091966,0.047119964533495894,-0.5729491648305315,-0.5422102607560724,-0.7045667241189637,-0.43779891244488156,2.73,2.0,1.917576595601855,1.0,4.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
22,0.7771937847137451,-0.5576704974078319,-0.5607845132091966,0.03726024992929835,-0.5618369277807636,-0.5385995171017922,-0.7045667241189637,-0.45856179469820285,2.96,2.0,2.004594722132132,1.0,5.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637,1.0 1.0,-0.6899933701211597 -0.6899933701211597
23,0.79512619972229,-0.5697457675187526,-0.5607845132091966,0.0460946490844048,-0.5956901614993959,-0.5458261149516788,-0.7056668593517196,-0.42844070187401356,2.9,2.0,1.8947295321496416,1.0,4.25,1.0,7.0,-0.7045667241189637 -0.7045667241189637 -0.7056668593517196,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6951805530238784
24,0.7803366184234619,-0.5686815961835612,-0.5607845132091966,0.0462926918431984,-0.5755218533139528,-0.5410839034472307,-0.7056668593517196,-0.4471451154300851,2.83,2.0,1.7779482557149968,1.0,4.0,1.0,9.0,-0.7045667241189637 -0.7045667241189637 -0.7056668593517196,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6951805530238784
25,0.8581855297088623,-0.565647615294345,-0.5607845132091966,0.054152968194274155,-0.5813104892834633,-0.5374664489361642,-0.7113975015380919,-0.389850118256705,2.96,2.0,1.9845402490249473,1.0,4.25,1.0,8.0,-0.7045667241189637 -0.7045667241189637 -0.7113975015380919,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6938827629214244
26,0.8117377758026123,-0.5651206746740155,-0.5607845132091966,0.044404132660694096,-0.5812388396285476,-0.5336418252482653,-0.7045667241189637,-0.4704263414339287,3.23,3.0,2.019183003098035,1.0,5.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637 -0.7113975015380919,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6938827629214244
27,0.7907249927520752,-0.5695348522225363,-0.559804168340536,0.0517970296669336,-0.6043777020771881,-0.5394427999072887,-0.7113975015380919,-0.45424186307417214,2.86,2.0,1.6734395716607158,2.0,4.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637 -0.7113975015380919,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6938827629214244
28,0.8164694309234619,-0.570580687862606,-0.5607845132091966,0.05413898147050383,-0.6094495814783325,-0.5337391562102082,-0.7056668593517196,-0.43367895469423884,3.09,3.0,1.8116015014345732,2.0,5.0,1.0,9.0,-0.7045667241189637 -0.7045667241189637 -0.7113975015380919,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6938827629214244
29,0.8547260761260986,-0.5723878267206238,-0.5596588041234649,0.062144502898090176,-0.6106758306959215,-0.5274681488592506,-0.7161209654288823,-0.462833314386265,3.18,3.0,1.9150979087242512,2.0,5.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637 -0.7161209654288823,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6819427984489336
30,0.7787864208221436,-0.5764360910710673,-0.5628209247817006,0.05875026702141594,-0.609504836167815,-0.5393819300423783,-0.7161209654288823,-0.49397048933556403,2.72,2.0,1.5038616957685969,2.0,4.0,1.0,7.0,-0.7045667241189637 -0.7045667241189637 -0.7161209654288823,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6819427984489336
31,0.8005406856536865,-0.5832781464613033,-0.5652630346355235,0.0638085287812065,-0.6256183566547845,-0.5394328022619641,-0.7161209654288823,-0.4443668359560465,3.09,3.0,1.7668899230002983,2.0,4.0,1.0,8.0,-0.7045667241189637 -0.7045667241189637 -0.7161209654288823,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6819427984489336
32,0.7922182083129883,-0.5749687238039612,-0.5623247233648485,0.058689469486048515,-0.6112797915388005,-0.537420549198945,-0.7161209654288823,-0.4537190807784725,2.73,2.0,1.6724532878379592,1.0,4.0,1.0,7.0,-0.7045667241189637 -0.7045667241189637 -0.7161209654288823,1.0 1.0 2.0,-0.6899933701211597 -0.6899933701211597 -0.6819427984489336
33,0.9927692413330078,9999999999.42215,-0.5632287051056528,99498743710.72006,-0.6382874996555997,-0.5299907516070821,-0.7167130570114005,1000000000000.0,2.87,2.0,1.6349617732534298,2.0,4.0,1.0,7.0,-0.7045667241189637 -0.7045667241189637 -0.7161209654288823 -0.7167130570114005,1.0 1.0 2.0 3.0,-0.6899933701211597 -0.6899933701211597 -0.6819427984489336 -0.7158295195766347
34,0.8428592681884766,-0.6021192766469224,-0.5634972982550946,0.07927555899937748,-0.6900466096639788,-0.5417315635586344,-0.7173421970916672,-0.4693818908778142,2.64,2.0,1.500133327407934,2.0,3.0,1.0,7.0,-0.7073032443813853 -0.7073032443813853 -0.7161209654288823 -0.7173421970916672,1.0 1.0 2.0 3.0,-0.694681071719171 -0.694681071719171 -0.6819427984489336 -0.716140850843274
35,0.7779245376586914,-0.6236278959869925,-0.6100314202813537,0.08313369150010298,-0.7073032443813853,-0.547454625417045,-0.719200933190553,-0.41788223242914035,2.38,2.0,1.2789057822998533,1.0,3.0,1.0,7.0,-0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7161209654288823 -0.719200933190553,1.0 1.0 1.0 2.0 3.0,-0.694681071719171 -0.694681071719171 -0.694681071719171 -0.6819427984489336 -0.7087515943907208
36,0.7689008712768555,-0.6321935895539462,-0.6917000346372961,0.0858480926179091,-0.7113975015380919,-0.547534412047038,-0.719200933190553,-0.4768662739777536,2.39,2.0,1.2640806936267954,2.0,3.0,1.0,6.0,-0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7161209654288823 -0.719200933190553 -0.719200933190553 -0.719200933190553,1.0 1.0 1.0 2.0 3.0 3.0 3.0,-0.694681071719171 -0.694681071719171 -0.694681071719171 -0.6819427984489336 -0.7087515943907208 -0.7087515943907208 -0.7087515943907208
37,0.7731115818023682,-0.6461415534636452,-0.7064565909473608,0.08791627101305362,-0.7137116375877963,-0.5416931068547469,-0.7262655327659667,-0.44910728373622383,2.61,2.0,1.1738398527908311,2.0,3.0,1.0,5.0,-0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7188858005569695 -0.7262655327659667,1.0 1.0 1.0 1.0 1.0 2.0 3.0,-0.694681071719171 -0.694681071719171 -0.694681071719171 -0.694681071719171 -0.694681071719171 -0.6932477647839549 -0.6942602099561243
38,0.830103874206543,-0.6442687504024164,-0.7073032443813853,0.08785410639783646,-0.7113975015380919,-0.5451071283694109,-0.7262655327659667,-0.47411965804357614,2.54,2.0,1.0901376059929315,2.0,3.0,1.0,7.0,-0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7188858005569695 -0.7262655327659667 -0.7262655327659667,1.0 1.0 1.0 1.0 1.0 2.0 3.0 3.0,-0.694681071719171 -0.694681071719171 -0.694681071719171 -0.694681071719171 -0.694681071719171 -0.6932477647839549 -0.6942602099561243 -0.6942602099561243
39,0.756643533706665,-0.6696576764437465,-0.7113975015380919,0.07603736357837199,-0.7173354070932216,-0.6705337246720319,-0.7265087942805252,-0.49797762770691684,2.44,2.0,1.0131140113531152,2.0,3.0,1.0,6.0,-0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7073032443813853 -0.7188858005569695 -0.7188858005569695 -0.7265087942805252,1.0 1.0 1.0 1.0 1.0 2.0 2.0 3.0,-0.694681071719171 -0.694681071719171 -0.694681071719171 -0.694681071719171 -0.694681071719171 -0.6932477647839549 -0.6932477647839549 -0.6942602099561243
