DistinctRawFeatures,Alpha,TrainError,TestError,TrainTime,TrainEvalTime,TestEvalTime
1,0.4738255409449352,-0.7073032443813853,-0.694681071719171,0.002174854278564453,0.0011777877807617188,0.0012187957763671875
