DistinctRawFeatures,Alpha,TrainError,TestError,TrainTime,TrainEvalTime,TestEvalTime
1,0.2976634958543098,-0.7162531003878088,-0.6383267601482727,0.010925054550170898,0.0013735294342041016,0.001146078109741211
2,0.12657682755190916,-0.722021333033035,-0.640335191497184,0.010925054550170898,0.0012009143829345703,0.001173257827758789
3,0.09467342316304914,-0.7284110348323238,-0.6424019298896402,0.010925054550170898,0.001356363296508789,0.0013530254364013672
4,0.08417381854549744,-0.7348158308748396,-0.6466792696599084,0.010925054550170898,0.001196146011352539,0.0012025833129882812
5,0.07836930554441063,-0.7326068935281018,-0.6425038809933002,0.010925054550170898,0.001352071762084961,0.0012629032135009766
6,0.07381081017573841,-0.7326068935281018,-0.6425038809933002,0.010925054550170898,0.0012776851654052734,0.001172780990600586
7,0.062380219595979905,-0.7426290094051285,-0.6450979847734314,0.010925054550170898,0.0013947486877441406,0.0012638568878173828
