DistinctRawFeatures,Alpha,TrainError,TestError,TrainTime,TrainEvalTime,TestEvalTime
1,0.2555001554733705,-0.7283414792516075,-0.7247687204521962,0.03273320198059082,0.0012350082397460938,0.0012102127075195312
2,0.15565961556364563,-0.7352143571071743,-0.729221641482605,0.03273320198059082,0.0012569427490234375,0.001226663589477539
3,0.12915013737006809,-0.7407251818038157,-0.7290513872025873,0.03273320198059082,0.0012392997741699219,0.0012447834014892578
4,0.10592751555160879,-0.7564271952347649,-0.7346588805346166,0.03273320198059082,0.0012390613555908203,0.0012357234954833984
5,0.06423793463421723,-0.7732930018721262,-0.7388510215365744,0.03273320198059082,0.0013096332550048828,0.0012538433074951172
6,0.044323128599317085,-0.7763686833146045,-0.7410416937690526,0.03273320198059082,0.001352071762084961,0.0012700557708740234
7,0.03986432014473919,-0.7783905176214846,-0.7405447283474486,0.03273320198059082,0.0012807846069335938,0.0013263225555419922
