Generation,TrainTime,TrainObj1Mean,TrainObj1Median,TrainObj1Std,TrainObj1Q1,TrainObj1Q3,TrainObj1Min,TrainObj1Max,Obj2Mean,Obj2Median,Obj2Std,Obj2Q1,Obj2Q3,Obj2Min,Obj2Max,TrainParetoObj1,ParetoObj2,TestParetoObj1
11,1.6520452499389648,-0.5527386995383109,-0.5503717536730427,0.037993725181087235,-0.58561249138354,-0.5232807835413648,-0.6241479054701199,-0.4705433014990182,2.64,2.0,1.410815367083872,1.0,4.0,1.0,7.0,-0.6167931909518926 -0.6242758790292631,1.0 3.0,-0.6338407418814612 -0.6519266590883617
12,1.6235525608062744,-0.5503064724519074,-0.5503717536730427,0.0386980789127744,-0.58561249138354,-0.5167397433123014,-0.6241479054701199,-0.48760246932777845,2.44,2.0,1.3365627557282898,1.0,3.0,1.0,6.0,-0.6167931909518926 -0.6242758790292631,1.0 3.0,-0.6338407418814612 -0.6519266590883617
13,1.6077170372009277,-0.5458099535820216,-0.5503717536730427,0.03646964849340811,-0.5743450164155799,-0.5172739007690612,-0.6344576247616891,-0.46437313746706416,2.54,2.0,1.6088505213350306,1.0,4.0,1.0,7.0,-0.6167931909518926 -0.6344576247616891,1.0 3.0,-0.6338407418814612 -0.6480564105735728
14,1.699920892715454,-0.5480441258969487,-0.5503717536730427,0.039917501486652775,-0.5743450164155799,-0.5165653590089133,-0.6252289806269785,-0.45903049774562704,2.43,2.0,1.5636815532582073,1.0,3.25,1.0,7.0,-0.6237720626032889 -0.6344576247616891,1.0 3.0,-0.6029766209653987 -0.6480564105735728
15,1.5664219856262207,-0.5530497654297721,-0.5503717536730427,0.03941502780486912,-0.5743450164155799,-0.5228664175722254,-0.6401049224277555,-0.46474108570304357,1.99,2.0,1.1704272724095248,1.0,3.0,1.0,6.0,-0.6237720626032889 -0.6237720626032889 -0.6401049224277555,1.0 1.0 3.0,-0.6029766209653987 -0.6029766209653987 -0.6506957735140371
16,1.576005458831787,-0.5607520724504365,-0.5503717536730427,0.03967060230577959,-0.5743450164155799,-0.5295585319021248,-0.6401049224277555,-0.49165063731891795,2.03,1.0,1.3450278807519196,1.0,3.0,1.0,7.0,-0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6401049224277555 -0.6401049224277555,1.0 1.0 1.0 1.0 3.0 3.0,-0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6506957735140371 -0.6506957735140371
17,1.43501877784729,-0.5582988685833976,-0.5503717536730427,0.045100516454511394,-0.5958011073809737,-0.5238826879609323,-0.6401049224277555,-0.4525330750841715,2.02,2.0,1.232720568498798,1.0,3.0,1.0,6.0,-0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6401049224277555 -0.6401049224277555,1.0 1.0 1.0 1.0 1.0 3.0 3.0,-0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6506957735140371 -0.6506957735140371
18,1.6143929958343506,-0.5608176843881144,-0.5716252028064857,0.043885224641865284,-0.5958011073809737,-0.5182352871241568,-0.6449222846504694,-0.4792051083576243,2.12,2.0,1.3731715115017498,1.0,3.0,1.0,7.0,-0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6237720626032889 -0.6401049224277555 -0.6401049224277555 -0.6449222846504694,1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 3.0 3.0 4.0,-0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6029766209653987 -0.6506957735140371 -0.6506957735140371 -0.6493277730544722
19,1.5176210403442383,-0.5646334335467252,-0.5743450164155799,0.04635092162562488,-0.5958011073809737,-0.528892255636221,-0.6449222846504694,-0.3775564750200554,2.1,1.5,1.3674794331177345,1.0,3.0,1.0,6.0,-0.6318044911629017 -0.6406928674441903 -0.6449222846504694 -0.6449222846504694,1.0 3.0 4.0 4.0,-0.6490494561985215 -0.6509183070607113 -0.6493277730544722 -0.6493277730544722
20,1.6191473007202148,9999999999.433771,-0.5743450164155799,99498743710.7189,-0.6237720626032889,-0.5225654884452912,-0.657749638381203,1000000000000.0,2.64,3.0,1.4527215837867902,1.0,4.0,1.0,7.0,-0.6318044911629017 -0.6452851140167095 -0.657749638381203,1.0 2.0 3.0,-0.6490494561985215 -0.6519878556741553 -0.6726236663643098
21,1.5501153469085693,-0.5836288842840429,-0.6026258613269303,0.0537756389694341,-0.6277042163842514,-0.5269407002367335,-0.6466386874987753,-0.4712355507625356,2.4,2.0,1.296148139681572,1.0,4.0,1.0,5.0,-0.6318044911629017 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.657749638381203,1.0 2.0 2.0 2.0 3.0,-0.6490494561985215 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6726236663643098
22,1.6152217388153076,-0.5828207845646507,-0.6237720626032889,0.060588234992203636,-0.6349763795634252,-0.5226218209720135,-0.65784265720736,-0.45518912888485535,2.64,3.0,1.4178857499812882,1.0,4.0,1.0,7.0,-0.6318044911629017 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.65784265720736,1.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.6490494561985215 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6729583114865445
23,1.8684790134429932,-0.5909431788842727,-0.6237720626032889,0.05406246556213923,-0.6237720626032889,-0.5313033473413094,-0.65784265720736,-0.4956980429925872,2.45,2.0,1.5898113095584645,1.0,3.0,1.0,8.0,-0.6318044911629017 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.6452851140167095 -0.65784265720736 -0.65784265720736,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0 3.0,-0.6490494561985215 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6519878556741553 -0.6729583114865445 -0.6729583114865445
24,1.5438086986541748,-0.58396339815173,-0.6237720626032889,0.05755759177878563,-0.6237720626032889,-0.5252945091542466,-0.6588331680392168,-0.47907251370297316,2.33,2.0,1.4768547660484426,1.0,3.0,1.0,7.0,-0.6318044911629017 -0.6541061597325261 -0.6588331680392168,1.0 2.0 3.0,-0.6490494561985215 -0.6385316589647061 -0.6735311533725981
25,1.5533697605133057,9999999999.422834,-0.6237720626032889,99498743710.72,-0.6317997317248798,-0.5218717916706922,-0.6598393321874555,1000000000000.0,2.4,2.0,1.47648230602334,1.0,3.0,1.0,6.0,-0.6318044911629017 -0.6541061597325261 -0.6541061597325261 -0.6541061597325261 -0.6598393321874555,1.0 2.0 2.0 2.0 3.0,-0.6490494561985215 -0.6385316589647061 -0.6385316589647061 -0.6385316589647061 -0.673663459297892
26,1.4840419292449951,9999999999.42168,-0.6237720626032889,99498743710.72012,-0.6237720626032889,-0.5257176646001309,-0.6593946228022035,1000000000000.0,2.08,2.0,1.2702755606560334,1.0,3.0,1.0,6.0,-0.6318044911629017 -0.6581634118291912 -0.6598393321874555,1.0 2.0 3.0,-0.6490494561985215 -0.6682634162477978 -0.673663459297892
27,1.6659164428710938,-0.585842419049054,-0.6237720626032889,0.05826236560936222,-0.6317981452455391,-0.5251676721398217,-0.6599603877576862,-0.44567245114091,1.86,1.0,1.2249081598226048,1.0,2.0,1.0,7.0,-0.6318044911629017 -0.6581634118291912 -0.6599603877576862,1.0 2.0 3.0,-0.6490494561985215 -0.6682634162477978 -0.6729469731590708
28,1.6058499813079834,-0.5710918170954653,-0.5509173171056109,0.06491193931959939,-0.6317981452455391,-0.5154490240485187,-0.6610324908978189,-0.3948119332803403,2.15,2.0,1.2278029157808674,1.0,3.0,1.0,5.0,-0.6318044911629017 -0.6581634118291912 -0.6610324908978189,1.0 2.0 3.0,-0.6490494561985215 -0.6682634162477978 -0.6736741070287418
29,1.610262393951416,9999999999.41816,-0.6237720626032889,99498743710.72047,-0.6317981452455391,-0.5178965753146305,-0.6610324908978189,1000000000000.0,2.2,2.0,1.5556349186104046,1.0,3.0,1.0,9.0,-0.6318044911629017 -0.6581634118291912 -0.6610324908978189,1.0 2.0 3.0,-0.6490494561985215 -0.6682634162477978 -0.6736741070287418
30,1.508474349975586,-0.5779925793579378,-0.6237720626032889,0.06527294060731154,-0.6317981452455391,-0.5121099211173764,-0.6610359513261627,-0.36820185475446005,1.87,1.0,1.1632282665066216,1.0,3.0,1.0,6.0,-0.6318569747353958 -0.6318569747353958 -0.6581634118291912 -0.6610359513261627,1.0 1.0 2.0 3.0,-0.649161257284012 -0.649161257284012 -0.6682634162477978 -0.6719853295200915
31,1.4621708393096924,-0.5800263458535776,-0.6237720626032889,0.0584177194139687,-0.6317981452455391,-0.5188172118429919,-0.6610359513261627,-0.48636895516356315,2.2,1.0,1.5427248620541512,1.0,3.0,1.0,6.0,-0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6581634118291912 -0.6581634118291912 -0.6610359513261627,1.0 1.0 1.0 2.0 2.0 3.0,-0.649161257284012 -0.649161257284012 -0.649161257284012 -0.6682634162477978 -0.6682634162477978 -0.6719853295200915
32,1.4925589561462402,-0.5776787224166174,-0.627332336734665,0.0683573728018492,-0.6317981452455391,-0.5179229883512904,-0.6611401088410995,-0.36820185475446005,1.76,1.0,1.0781465577554845,1.0,2.0,1.0,6.0,-0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6611401088410995,1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6735029718283094
33,1.519486904144287,9999999999.414963,-0.6317981452455391,99498743710.7208,-0.6318176120560253,-0.5205095706596197,-0.6610493561888712,1000000000000.0,1.92,2.0,1.1196428001822725,1.0,3.0,1.0,7.0,-0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6611401088410995,1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6735029718283094
34,1.491567850112915,-0.5908497874815346,-0.6317981452455391,0.06140291038742192,-0.6318569747353958,-0.5207279490271346,-0.6615602936048568,-0.4802563695289696,2.05,2.0,1.1947803145348521,1.0,3.0,1.0,6.0,-0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6615602936048568,1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6719286609742946
35,1.5223698616027832,-0.5871058933515325,-0.6317981452455391,0.06327398417974818,-0.6318569747353958,-0.5214888187188264,-0.6615792144248374,-0.3934199699919785,2.12,2.0,1.343726162579266,1.0,3.0,1.0,7.0,-0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6615792144248374,1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6719541784131959
36,1.5336511135101318,9999999999.423876,-0.6142068159855107,99498743710.7199,-0.6545465476627784,-0.5137772418120639,-0.6616345942237291,1000000000000.0,2.46,2.0,1.3222707740852475,2.0,3.0,1.0,6.0,-0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6616345942237291,1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6717450412980508
37,1.5834605693817139,9999999999.406998,-0.6318569747353958,99498743710.7216,-0.6581634118291912,-0.528687964488356,-0.6616345942237291,1000000000000.0,2.41,2.0,1.3348782716038192,2.0,3.0,1.0,8.0,-0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6318569747353958 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6581634118291912 -0.6616345942237291,1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 3.0,-0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.649161257284012 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6682634162477978 -0.6717450412980508
