DistinctRawFeatures,Alpha,TrainError,TestError,TrainTime,TrainEvalTime,TestEvalTime
1,0.25638290224124666,-0.7235055602931599,-0.7333227801518559,0.03070855140686035,0.0013089179992675781,0.0011906623840332031
2,0.17049509225985643,-0.7314144608237406,-0.7347278368730206,0.03070855140686035,0.0012974739074707031,0.0012149810791015625
3,0.13602344948786838,-0.7402970249021172,-0.7349118990146809,0.03070855140686035,0.0012509822845458984,0.00116729736328125
4,0.11311851732228684,-0.7492248302104011,-0.7385106770460851,0.03070855140686035,0.001237630844116211,0.0012423992156982422
5,0.06626763505072185,-0.7685172209191333,-0.7455596859169799,0.03070855140686035,0.0014388561248779297,0.0013158321380615234
