Generation,TrainTime,TrainObj1Mean,TrainObj1Median,TrainObj1Std,TrainObj1Q1,TrainObj1Q3,TrainObj1Min,TrainObj1Max,Obj2Mean,Obj2Median,Obj2Std,Obj2Q1,Obj2Q3,Obj2Min,Obj2Max,TrainParetoObj1,ParetoObj2,TestParetoObj1
19,0.7695693969726562,-0.6155255241174129,-0.5683430542170039,0.09793832898994474,-0.7259627587787184,-0.5272172751452724,-0.7319117843627377,-0.47366644752452197,2.63,2.0,1.3088544609695916,2.0,3.0,1.0,7.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265
20,0.7484714984893799,-0.6302064872854539,-0.6648072267250974,0.09207882601330138,-0.7262947854096832,-0.5361765625662818,-0.7324911378461089,-0.4832075638299644,2.29,2.0,1.0128672173587216,2.0,3.0,1.0,5.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265
21,0.7493653297424316,-0.6293121727205996,-0.6620583647765792,0.09140121447083603,-0.7191506164048012,-0.5404683509738917,-0.7319117843627377,-0.47241206860767887,2.44,2.0,1.3514436725220922,1.0,3.0,1.0,7.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265
22,0.7664773464202881,-0.6353390597935676,-0.6856033330256579,0.09456976596515286,-0.7260619425184631,-0.5384316293213562,-0.7324911378461089,-0.4806858444685983,2.46,2.0,1.1697863052711808,2.0,3.0,1.0,6.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
23,0.7779848575592041,-0.6210559858187219,-0.5796001684323008,0.09675274532366862,-0.7175079055960983,-0.5298785918321522,-0.7324911378461089,-0.43767059607566544,2.2,2.0,1.224744871391589,1.0,3.0,1.0,7.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
24,0.7468318939208984,-0.6392409406673955,-0.7152670464032322,0.09815392824118709,-0.7176819809553405,-0.5302840085033144,-0.7324911378461089,-0.47172020057840197,2.05,2.0,1.1863810517704672,1.0,3.0,1.0,6.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
25,0.7480998039245605,-0.6609225507690796,-0.7175079055960983,0.08851558369644226,-0.7187489936301318,-0.5523592661034332,-0.7324911378461089,-0.43767059607566544,1.96,2.0,1.27216351150314,1.0,2.0,1.0,8.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
26,0.7333478927612305,-0.6360695688043496,-0.7163651930681771,0.09534876498162982,-0.7175079055960983,-0.5395613309619514,-0.7324911378461089,-0.46956272777929736,2.09,2.0,1.209090567327361,1.0,3.0,1.0,6.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
27,0.7356386184692383,-0.6378336775446168,-0.7175079055960983,0.09605607405986256,-0.7191506164048012,-0.5421737562968469,-0.7324911378461089,-0.47390283940604044,2.14,2.0,1.2571396103854178,1.0,3.0,1.0,6.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
28,0.7419233322143555,-0.6411887972395542,-0.7175079055960983,0.09565776116269664,-0.7191506164048012,-0.5397479971080864,-0.7324911378461089,-0.4539213558672722,2.21,2.0,1.2189749792346027,1.0,3.0,1.0,7.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
29,0.8009243011474609,-0.636759067256129,-0.7163874759996653,0.09836731878453152,-0.731216829496923,-0.5339505986108193,-0.7324911378461089,-0.4399072559448045,2.24,2.0,1.149956520917204,1.0,3.0,1.0,5.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
30,0.7252392768859863,-0.6516778511900484,-0.7182042070330671,0.09543547990853524,-0.7319117843627377,-0.5422111346056515,-0.7324911378461089,-0.48873611388807053,2.26,2.0,0.9551963149007643,2.0,3.0,1.0,5.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
31,0.7508394718170166,-0.6543454438093662,-0.7182042070330671,0.09719825152290706,-0.7319117843627377,-0.5409146327104206,-0.7324911378461089,-0.4724139299849191,2.4,2.0,1.1661903789690602,2.0,3.0,1.0,7.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
32,0.7621276378631592,-0.6579945378834945,-0.7195522391794706,0.09608939280890762,-0.7319117843627377,-0.5430790695847814,-0.7324911378461089,-0.47311194407690965,2.32,2.0,0.9785703858180055,2.0,2.25,1.0,6.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
33,0.7764685153961182,-0.6505715662652158,-0.7221660995052159,0.09769862686706186,-0.7324911378461089,-0.5381478969683839,-0.7324911378461089,-0.472910025772051,2.3,2.0,1.044030650891055,2.0,2.0,1.0,7.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
34,1.0275030136108398,-0.6542235971554226,-0.7263628594866546,0.09399658044571445,-0.7324911378461089,-0.5445668939936772,-0.7324911378461089,-0.48971518594938107,2.45,2.0,1.0988630487917956,2.0,3.0,1.0,7.0,-0.7187489936301318 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089 -0.7324911378461089,1.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0 2.0,-0.6278432466521463 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265 -0.7020405393675265
