Generation,TrainTime,TrainObj1Mean,TrainObj1Median,TrainObj1Std,TrainObj1Q1,TrainObj1Q3,TrainObj1Min,TrainObj1Max,Obj2Mean,Obj2Median,Obj2Std,Obj2Q1,Obj2Q3,Obj2Min,Obj2Max,TrainParetoObj1,ParetoObj2,TestParetoObj1
1,1.6092801094055176,9999999999.47603,-0.5301174657662822,99498743710.71465,-0.540386250858419,-0.517406229023964,-0.5837651595513635,1000000000000.0,8.9,9.0,2.5592967784139455,7.0,11.0,3.0,13.0,-0.559425521817763 -0.5762076060141544 -0.5806670022778394 -0.5837651595513635,3.0 6.0 9.0 10.0,-0.5007667603333712 -0.41646566475309005 -0.481672527891057 -0.4722476205895475
2,1.3877761363983154,-0.5367681480498387,-0.5333054673763837,0.021895370403762056,-0.5548097505454045,-0.5202807644990769,-0.6067024825318748,-0.4884088748742294,6.76,6.0,3.036840463376369,4.0,10.0,1.0,13.0,-0.6067024825318748,1.0,-0.6236895759281441
3,1.3439831733703613,9999999999.463871,-0.5384836680903092,99498743710.71588,-0.5652948232776658,-0.521816866384249,-0.6067024825318748,1000000000000.0,6.66,7.0,3.1629732847433285,4.0,9.0,1.0,12.0,-0.6067024825318748,1.0,-0.6236895759281441
4,1.393665075302124,-0.5505988234913672,-0.557884422433278,0.026798916110515224,-0.5715367285050388,-0.527908036979663,-0.6072421907366029,-0.49141488075090667,5.64,6.0,3.122563049803799,3.0,9.0,1.0,11.0,-0.6072421907366029,1.0,-0.6235701654372379
5,1.2892401218414307,-0.5411396262583823,-0.539816943463384,0.03948945145186468,-0.5699621432289581,-0.5245247790469795,-0.6072421907366029,-0.3771368796760488,4.87,5.0,2.9416152025715396,2.0,7.0,1.0,11.0,-0.6072421907366029,1.0,-0.6235701654372379
6,1.3392987251281738,-0.5551191224028732,-0.5654196859869423,0.03393974886833487,-0.5769929255270293,-0.5335584804703152,-0.6443959897080305,-0.4068581875878067,5.55,6.0,3.0376800358168072,3.0,8.0,1.0,12.0,-0.6072421907366029 -0.6078263253011287 -0.6443959897080305,1.0 3.0 4.0,-0.6235701654372379 -0.6745999102240239 -0.6702866033855348
7,1.3167226314544678,9999999999.441137,-0.570315322490238,99498743710.71815,-0.5865526642094052,-0.5378194688953017,-0.6443848120565325,1000000000000.0,4.47,4.0,2.978103423321628,2.0,7.0,1.0,11.0,-0.6072421907366029 -0.6072421907366029 -0.6072421907366029 -0.6424813669535442 -0.6443959897080305,1.0 1.0 1.0 2.0 4.0,-0.6235701654372379 -0.6235701654372379 -0.6235701654372379 -0.6501392921842458 -0.6702866033855348
8,1.2518126964569092,-0.5625085754479223,-0.5681463084766057,0.04332762499676524,-0.5993416774711389,-0.5212230911321849,-0.679283872171168,-0.4620708965776643,4.11,4.0,2.723582199971207,2.0,6.0,1.0,10.0,-0.6072421907366029 -0.6072421907366029 -0.6072421907366029 -0.6424813669535442 -0.679283872171168,1.0 1.0 1.0 2.0 4.0,-0.6235701654372379 -0.6235701654372379 -0.6235701654372379 -0.6501392921842458 -0.7335296167587392
9,1.2256624698638916,-0.5707820519815824,-0.5756474424398422,0.045567891372595586,-0.6065502379018619,-0.5301135265228901,-0.6796849626722681,-0.4600300175874143,3.22,3.0,1.9878631743658817,1.75,4.0,1.0,9.0,-0.6072421907366029 -0.6072421907366029 -0.6072421907366029 -0.6072421907366029 -0.6424813669535442 -0.6796849626722681,1.0 1.0 1.0 1.0 2.0 4.0,-0.6235701654372379 -0.6235701654372379 -0.6235701654372379 -0.6235701654372379 -0.6501392921842458 -0.7373640968856688
10,1.1980249881744385,-0.5823398055746756,-0.6015608055873279,0.05225607145428631,-0.6083715336665967,-0.5265930084623716,-0.6946141858522906,-0.47514081091531113,2.74,2.0,1.7923169362587634,1.0,4.0,1.0,10.0,-0.6080772837015724 -0.6424813669535442 -0.6424813669535442 -0.6424813669535442 -0.6905809417492252 -0.6946141858522906,1.0 2.0 2.0 2.0 3.0 4.0,-0.6235506128762628 -0.6501392921842458 -0.6501392921842458 -0.6501392921842458 -0.7595301697754976 -0.7605343001818841
11,1.2349777221679688,-0.5880832179217516,-0.606497755889725,0.06629660366081501,-0.6424813669535442,-0.5272880103746657,-0.7084995320881149,-0.395085161348989,3.37,3.0,1.689112192839777,2.0,4.0,1.0,9.0,-0.6080772837015724 -0.7084995320881149,1.0 2.0,-0.6235506128762628 -0.7674465666687202
12,1.1656825542449951,-0.5892567345958939,-0.5985177556241894,0.06770168011003849,-0.642451074860257,-0.5253134937512675,-0.7084995320881149,-0.45096126276198073,3.33,3.0,1.7207847047204947,2.0,4.25,1.0,8.0,-0.6080772837015724 -0.7084995320881149 -0.7084995320881149 -0.7084995320881149,1.0 2.0 2.0 2.0,-0.6235506128762628 -0.7674465666687202 -0.7674465666687202 -0.7674465666687202
13,1.1704626083374023,-0.5938352431515143,-0.6070254923989142,0.06796357856469741,-0.6424813669535442,-0.5288577684069641,-0.7151186391904317,-0.446041553644542,2.86,2.5,1.5749285698088025,2.0,4.0,1.0,7.0,-0.6080772837015724 -0.7084995320881149 -0.7084995320881149 -0.7084995320881149 -0.7151186391904317,1.0 2.0 2.0 2.0 3.0,-0.6235506128762628 -0.7674465666687202 -0.7674465666687202 -0.7674465666687202 -0.759625239705881
