DistinctRawFeatures,Alpha,TrainError,TestError,TrainTime,TrainEvalTime,TestEvalTime
1,0.18874888375082038,-0.6410964944150551,-0.6218190977880618,0.035625457763671875,0.0020627975463867188,0.0012767314910888672
2,0.09651461900610743,-0.6697608580386575,-0.6332271823975959,0.035625457763671875,0.0012047290802001953,0.0011696815490722656
3,0.04490149160573204,-0.6747490215314454,-0.6357594968409399,0.035625457763671875,0.0012786388397216797,0.0012462139129638672
4,0.03335274930884152,-0.6748518835391897,-0.6367822884618047,0.035625457763671875,0.0012679100036621094,0.0013649463653564453
5,0.02844870946934022,-0.6764812849464358,-0.6315477006657716,0.035625457763671875,0.0012874603271484375,0.0012290477752685547
6,0.023712835635462427,-0.6781893927116807,-0.6285684599683151,0.035625457763671875,0.0012505054473876953,0.001355886459350586
